epoch,loss,code,code_pred_norm,code_ref_norm,cycle,gram,gram_w,moment,push,nce,idt,w_cycle_eff,w_nce_eff,w_idt_eff,transfer_ratio,lr,epoch_time_sec
1,3.4991205847263336,0.04802569316700101,18.083287685513497,17.9378108471632,0.0,0.016235177878988906,3.247035572230816,0.05345589687116444,0.0010961359614157118,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,33.43825936317444
2,0.5283372041583061,0.031198002845048905,21.897587566375734,21.887183170318604,0.0,0.0019329939014278352,0.3865987794101238,0.024072210108861326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001997071467046472,25.128270864486694
3,0.3442299646139145,0.02737730974331498,28.02211932182312,28.02228699684143,0.0,0.001146335155062843,0.22926703065633774,0.01641550277825445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00019883039235653812,23.69345474243164
4,0.29371999263763426,0.026635483652353287,32.34472393989563,32.34947490692139,0.0,0.0009462843145593069,0.18925686232745648,0.01227833996526897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001973751424377793,25.04387402534485
5,3.0542812609672545,0.03890492239035666,34.80095539093018,34.818522129058834,0.7025954249501228,0.0009910447619040496,0.1982089525461197,0.006103691144380719,0.0,6.335606536865234,0.0,0.5,0.375,0.0,1.0,0.0001953503690480396,41.70344161987305
6,5.7278287005424495,0.06241211580112577,41.830254611968996,41.88016357421875,0.6735641920566559,0.0009692233463283629,0.19384466879069806,0.00427485235966742,0.0,6.21951171875,0.0,1.0,0.75,0.0,1.0,0.00019276855558857225,42.97611427307129
7,8.285811867713928,0.11538496134802699,52.78957885742187,52.89853885650635,0.6268593326210976,0.002305857035389636,0.46117140516638755,0.006363803322892636,0.0,5.800416870117187,0.0,1.5,1.125,0.0,1.0,0.00018964561979789495,41.60809326171875
8,9.460197014808655,0.11210595205426216,51.4329390335083,51.50787239074707,0.5879250070452691,0.004803569038631395,0.9607138052582741,0.012910195062868297,0.0,4.640996627807617,0.0,2.0,1.5,0.0,1.0,0.00018600081561363877,42.285902976989746
9,10.597119698524475,0.1454065704345703,57.494720401763914,57.619579029083255,0.5253629338741302,0.006963774228934199,1.3927548456192016,0.01603582927957177,0.0,3.958755302429199,0.0,2.5,1.875,0.0,1.0,0.00018185661446562003,41.80011749267578
10,11.439414129257202,0.17947626028209926,56.967801837921144,57.24378385543823,0.4549974021315575,0.009977645690087229,1.995529135465622,0.02077154238708317,0.0,3.3328537559509277,0.0,3.0,2.25,0.0,1.0,0.00017723856673200296,41.46150088310242
11,11.656842617988586,0.18057208258658647,46.742339763641354,47.008057746887204,0.34923218727111816,0.012446548212319613,2.489309642314911,0.02535893674939871,0.0,2.8010614013671873,0.0,3.5,2.625,0.0,1.0,0.00017217514421272203,41.59697771072388
12,11.40064251422882,0.12579110503196717,41.858892364501955,41.993409881591795,0.22830426156520844,0.01323322522919625,2.646645040512085,0.02816148809157312,0.0,2.4690280532836915,0.0,4.0,3.0,0.0,1.0,0.0001666975645913675,43.118276834487915
13,10.508161578178406,0.09632906323298812,38.214354362487796,38.281349925994874,0.16075716365128756,0.01301463392097503,2.6029267847537993,0.03069629356265068,0.0,2.303942127227783,0.0,4.0,3.0,0.0,1.0,0.00016083959896778498,41.43956780433655
14,9.960383520126342,0.08883667092770338,35.9346422958374,35.9887946510315,0.11966219771653414,0.012904196265153586,2.5808392453193663,0.032920303279533984,0.0,2.1895149421691893,0.0,4.0,3.0,0.0,1.0,0.00015463736364801516,41.47090768814087
15,9.539647250175475,0.08322518460452556,33.82112585067749,33.881054668426515,0.1006575545668602,0.012789739393629134,2.557947874069214,0.034875025916844604,0.0,2.086547837257385,0.0,4.0,3.0,0.0,1.0,0.00014812909747525697,41.63732099533081
16,9.072757391929626,0.07775223674252629,32.518769063949584,32.56757384300232,0.08582173090428113,0.012786612128838897,2.5573224329948427,0.03578660812228918,0.0,1.9557727098464965,0.0,4.0,3.0,0.0,1.0,0.00014135492607468357,43.198293924331665
17,8.745043759346009,0.08021396070718766,31.01055619239807,31.083632125854493,0.07874145079404116,0.01306564187631011,2.6131283760070803,0.037770570004358885,0.0,1.8335888469219208,0.0,4.0,3.0,0.0,1.0,0.00013435661446562004,41.52832245826721
18,8.369833421707153,0.0801330118626356,30.07841968536377,30.147852115631103,0.0762190020084381,0.013256304250098765,2.651260850429535,0.04069997321814298,0.0,1.697299201488495,0.0,4.0,3.0,0.0,1.0,0.00012717730956631105,41.4596221446991
19,8.044973134994507,0.08780774097889661,29.11138180732727,29.222412099838255,0.07175786811858416,0.013578545181080698,2.7157090377807616,0.04318971397355199,0.0,1.5641433215141296,0.0,4.0,3.0,0.0,1.0,0.00011986127417882196,41.70949459075928
20,7.7592171907424925,0.09141299154609442,28.045349731445313,28.163276624679565,0.06910128161311149,0.01406339935027063,2.8126798713207246,0.04644159285351634,0.0,1.4343366765975951,0.0,4.0,3.0,0.0,1.0,0.0001124536140941453,43.269690990448
21,7.435552334785461,0.08668851993978023,26.89327347755432,26.997567110061645,0.06762026909738779,0.01458618831820786,2.9172376585006714,0.04995737265795469,0.0,1.2959510964155196,0.0,4.0,3.0,0.0,1.0,0.00010500000000000002,41.61200141906738
22,7.168134169578552,0.08655799571424723,26.437927236557005,26.5270969581604,0.06505799762904645,0.014873207747004926,2.9746415495872496,0.05300734249874949,0.0,1.1891906535625458,0.0,4.0,3.0,0.0,1.0,9.754638590585476e-05,41.57652735710144
23,6.906318275928498,0.07415901461616159,26.03832173347473,26.114274559020995,0.06294151142239571,0.015312769995070995,3.062553995847702,0.05601882310584187,0.0,1.0858278453350068,0.0,4.0,3.0,0.0,1.0,9.013872582117811e-05,41.616798877716064
24,6.686339795589447,0.07326020050793886,25.50031879425049,25.573410158157348,0.06028154950588942,0.015448922836221755,3.089784563779831,0.058447170071303844,0.0,1.00625135242939,0.0,4.0,3.0,0.0,1.0,8.282269043368901e-05,43.011301040649414
25,6.508681700229645,0.06786373352631926,25.296493129730223,25.3523477268219,0.05862152554094791,0.015624078367836773,3.1248156774044036,0.059757284354418516,0.0,0.942091382741928,0.0,4.0,3.0,0.0,1.0,7.564338553438001e-05,41.58585715293884
26,6.317476146221161,0.06151716450229287,24.90332983970642,24.94798481941223,0.05681939234957099,0.015641335691325368,3.1282671332359313,0.061554889846593144,0.0,0.8847567304968834,0.0,4.0,3.0,0.0,1.0,6.864507392531649e-05,41.64311599731445
27,6.169291658401489,0.05733015006408095,24.813927526474,24.85487277030945,0.055147841162979605,0.015645621730946004,3.1291243481636046,0.06284301914274693,0.0,0.8406331413984298,0.0,4.0,3.0,0.0,1.0,6.187090252474307e-05,41.51862931251526
28,6.048806598186493,0.054817614778876304,24.665338792800902,24.69991241455078,0.05403065135702491,0.015579918255098165,3.115983649492264,0.06436925059184433,0.0,0.8078363424539566,0.0,4.0,3.0,0.0,1.0,5.536263635198487e-05,43.03225660324097
29,5.923605375289917,0.05257659362629056,25.044393281936646,25.085436267852785,0.052541555911302565,0.015507257450371981,3.1014514887332916,0.06544778497889638,0.0,0.7744541084766388,0.0,4.0,3.0,0.0,1.0,4.916040103221507e-05,41.647315979003906
30,5.822720696926117,0.049144905116409066,25.109221239089965,25.13535643577576,0.05147134078666568,0.015482694343663752,3.096538860797882,0.0665908182784915,0.0,0.7465600457787513,0.0,4.0,3.0,0.0,1.0,4.330243540863257e-05,41.36382746696472
31,5.732133824825286,0.04676432965323329,25.080488681793213,25.107605504989625,0.05058332659304142,0.015359341776929795,3.0718683445453645,0.06748793564736844,0.0,0.7275544422864914,0.0,4.0,3.0,0.0,1.0,3.7824855787278e-05,41.899542808532715
32,5.6562394261360165,0.04504213644191623,25.313019857406616,25.33375385284424,0.049721783939749,0.01526793132070452,3.053586262464523,0.06783761216327548,0.0,0.7109881365299224,0.0,4.0,3.0,0.0,1.0,3.276143326799707e-05,42.94277286529541
33,5.597911858558655,0.042912012152373794,25.42667384147644,25.44478296279907,0.049208392687141896,0.015234648208133876,3.046929634809494,0.0685191714949906,0.0,0.6961247527599335,0.0,4.0,3.0,0.0,1.0,2.8143385534380006e-05,41.820406913757324
34,5.566927275657654,0.041785069536417724,25.481214857101442,25.499979887008667,0.04832581145688891,0.015267045865766705,3.053409168720245,0.06898186607286334,0.0,0.6856319752335548,0.0,4.0,3.0,0.0,1.0,2.3999184386361246e-05,41.377925395965576
35,5.48206725358963,0.03960888592526317,25.560943117141722,25.579192514419557,0.04789472125470638,0.01513628413900733,3.0272568249702454,0.0694093169271946,0.0,0.6685287511348724,0.0,4.0,3.0,0.0,1.0,2.0354380202105065e-05,41.50253129005432
36,5.456012673377991,0.03815013807266951,25.693582105636597,25.706896715164184,0.04738958820700646,0.015101282536052167,3.0202565002441406,0.07010291278362274,0.0,0.6638471984863281,0.0,4.0,3.0,0.0,1.0,1.723144441142776e-05,41.65217065811157
37,5.418790471553803,0.037586139664053914,25.81284881591797,25.82332160949707,0.04706298990175128,0.01507655878085643,3.01531175494194,0.0707926992699504,0.0,0.6536276507377624,0.0,4.0,3.0,0.0,1.0,1.4649630951960416e-05,43.102694511413574
38,5.398931186199189,0.03691177356056869,25.909958028793334,25.923101291656494,0.04668662518262863,0.015058974539861082,3.011794914007187,0.07032809808850288,0.0,0.6496660888195038,0.0,4.0,3.0,0.0,1.0,1.2624857562220728e-05,41.572150230407715
39,5.354805529117584,0.0363746777176857,26.087154083251953,26.100462169647216,0.04654161013662815,0.014957536570727825,2.991507308483124,0.07050431992858648,0.0,0.6423330292105675,0.0,4.0,3.0,0.0,1.0,1.1169607643461924e-05,41.668184757232666
40,5.345667984485626,0.035721697434782984,26.3004553604126,26.311703090667724,0.0463323132134974,0.01498193958774209,2.99638791680336,0.07079603265970945,0.0,0.6383978861570359,0.0,4.0,3.0,0.0,1.0,1.0292853295352844e-05,42.30883026123047
