timestamp,study_name,trial,status,elapsed_sec,score,style_swd,content_ssim,w_style,w_structure,w_moment,w_identity,batch_size,num_epochs,trial_dir,train_log,trial_config,error
2026-02-19 23:02:56,ssim-latent_style_hpo-nce,0,completed,761.921,-1.78481586,1.43930473,0.30431391,99.88962852,143.10000290,149.07884894,602.67189936,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0000,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0000\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0000\config.trial.json,
2026-02-19 23:15:49,ssim-latent_style_hpo-nce,2,completed,196.638,-3.27279303,2.16529282,0.33924998,174.90802377,57.53571532,159.79909127,519.06093894,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0002,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0002\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0002\config.trial.json,
2026-02-19 23:19:06,ssim-latent_style_hpo-nce,3,completed,196.385,-3.69487902,2.70992897,0.35150499,131.20372809,17.79972602,58.71254183,706.32330204,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0003,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0003\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0003\config.trial.json,
2026-02-19 23:22:23,ssim-latent_style_hpo-nce,4,completed,196.997,-3.51057589,2.42291295,0.34123371,220.22300235,45.40362889,53.08767414,778.93689651,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0004,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0004\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0004\config.trial.json,
2026-02-19 23:28:28,ssim-latent_style_hpo-nce,6,completed,197.718,-3.13429052,1.88924216,0.32549516,174.90802377,57.53571532,159.79909127,519.06093894,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0006,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0006\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0006\config.trial.json,
2026-02-19 23:31:47,ssim-latent_style_hpo-nce,7,completed,198.992,-3.87582618,1.97920996,0.26033838,131.20372809,17.79972602,58.71254183,706.32330204,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0007,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0007\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0007\config.trial.json,
2026-02-19 23:35:53,ssim-latent_style_hpo-nce,9,completed,199.876,-3.14288878,1.89759919,0.32547104,174.90802377,57.53571532,159.79909127,519.06093894,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0009,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0009\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0009\config.trial.json,
2026-02-19 23:39:13,ssim-latent_style_hpo-nce,10,completed,200.468,-3.87373730,1.97728322,0.26035459,131.20372809,17.79972602,58.71254183,706.32330204,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0010,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0010\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0010\config.trial.json,
2026-02-19 23:42:33,ssim-latent_style_hpo-nce,11,completed,199.585,-2.19539602,1.89613511,0.42007391,220.22300235,45.40362889,53.08767414,778.93689651,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0011,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0011\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0011\config.trial.json,
2026-02-19 23:45:52,ssim-latent_style_hpo-nce,12,completed,199.245,-2.92403008,1.74177676,0.33177467,266.48852816,20.61695553,77.27374508,228.38315690,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0012,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0012\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0012\config.trial.json,
2026-02-19 23:49:10,ssim-latent_style_hpo-nce,13,completed,197.338,-2.77552442,1.89401009,0.36184857,104.11534283,33.66636607,195.43056662,332.70364245,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0013,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0013\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0013\config.trial.json,
2026-02-19 23:52:26,ssim-latent_style_hpo-nce,14,completed,196.113,-2.40733665,1.71344491,0.38061083,235.04439027,40.24199377,109.60654731,599.52529495,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0014,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0014\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0014\config.trial.json,
2026-02-19 23:55:43,ssim-latent_style_hpo-nce,15,completed,197.298,-3.37460164,2.01422305,0.31396214,289.39237528,28.98021217,119.71525746,385.05754899,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0015,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0015\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0015\config.trial.json,
2026-02-19 23:59:00,ssim-latent_style_hpo-nce,16,completed,196.387,-2.32021463,1.74860710,0.39283925,238.50653007,49.00404309,101.37739906,623.03967049,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0016,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0016\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0016\config.trial.json,
2026-02-20 00:02:16,ssim-latent_style_hpo-nce,17,completed,196.137,-2.80988997,1.89164663,0.35817567,198.46908255,10.78719558,138.31472475,779.21863811,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0017,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0017\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0017\config.trial.json,
2026-02-20 00:05:32,ssim-latent_style_hpo-nce,18,completed,196.416,-2.69089165,1.78594614,0.35950545,202.62408425,49.54178991,88.79524964,599.27067351,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0018,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0018\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0018\config.trial.json,
2026-02-20 00:08:50,ssim-latent_style_hpo-nce,19,completed,197.503,-2.80689881,1.75690410,0.34500053,261.95674703,29.83873474,197.27262035,797.21157222,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0019,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0019\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0019\config.trial.json,
2026-02-20 00:12:07,ssim-latent_style_hpo-nce,20,completed,196.481,-3.10475842,1.69050662,0.30857482,157.28438070,42.81590947,136.04630755,175.30627700,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0020,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0020\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0020\config.trial.json,
2026-02-20 00:15:23,ssim-latent_style_hpo-nce,21,completed,196.496,-3.10368274,2.12048426,0.35168015,105.10989896,52.17975273,176.59701526,654.83224476,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0021,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0021\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0021\config.trial.json,
2026-02-20 00:18:40,ssim-latent_style_hpo-nce,22,completed,196.519,-2.76712758,1.89383643,0.36267088,204.62915921,35.43132089,130.07715238,414.68888644,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0022,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0022\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0022\config.trial.json,
2026-02-20 00:21:56,ssim-latent_style_hpo-nce,23,completed,196.384,-3.14022211,1.95554707,0.33153250,299.31480446,24.46926912,147.16886562,305.96912031,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0023,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0023\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0023\config.trial.json,
2026-02-20 00:25:13,ssim-latent_style_hpo-nce,24,completed,197.078,-2.49622497,1.73889899,0.37426740,240.98541652,50.28601463,98.29036268,603.66917479,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0024,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0024\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0024\config.trial.json,
2026-02-20 00:28:30,ssim-latent_style_hpo-nce,25,completed,195.992,-3.52904644,2.12717338,0.30981269,251.47797480,38.29065801,75.21990629,465.05127581,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0025,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0025\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0025\config.trial.json,
2026-02-20 00:31:46,ssim-latent_style_hpo-nce,26,completed,196.340,-2.41203449,1.74368767,0.38316532,234.10902852,46.11409838,111.84659508,649.84583910,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0026,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0026\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0026\config.trial.json,
2026-02-20 00:35:03,ssim-latent_style_hpo-nce,27,completed,196.581,-2.39188691,1.67573222,0.37838453,216.56672106,51.80364074,75.55532123,664.91384494,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0027,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0027\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0027\config.trial.json,
2026-02-20 00:38:20,ssim-latent_style_hpo-nce,28,completed,197.135,-3.14318645,2.12740823,0.34842218,279.18125748,59.52096103,99.91362654,547.49974488,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0028,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0028\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0028\config.trial.json,
2026-02-20 00:41:37,ssim-latent_style_hpo-nce,29,completed,196.859,-2.41469084,1.79144267,0.38767518,187.39906762,11.36080219,178.55808660,735.50644953,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0029,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0029\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0029\config.trial.json,
2026-02-20 00:44:54,ssim-latent_style_hpo-nce,30,completed,196.813,-2.44226083,1.72908296,0.37868221,224.74237322,54.10733412,88.24845130,469.35342801,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0030,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0030\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0030\config.trial.json,
2026-02-20 00:48:11,ssim-latent_style_hpo-nce,31,completed,196.989,-3.05993617,1.78445185,0.32245157,158.72705666,45.42826434,122.70956208,572.17019028,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0031,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0031\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0031\config.trial.json,
2026-02-20 00:51:27,ssim-latent_style_hpo-nce,32,completed,196.677,-2.82763006,1.81341661,0.34857866,252.35514940,39.57588355,147.93270040,653.74374188,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0032,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0032\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0032\config.trial.json,
2026-02-20 00:54:45,ssim-latent_style_hpo-nce,33,completed,197.271,-2.55735282,1.69190392,0.36345511,152.46976690,32.69913240,173.69483383,735.51408885,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0033,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0033\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0033\config.trial.json,
2026-02-20 00:58:02,ssim-latent_style_hpo-nce,34,completed,196.816,-2.58246799,1.87616657,0.37936986,215.47574247,54.88387023,72.75416668,646.30419060,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0034,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0034\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0034\config.trial.json,
2026-02-20 01:01:18,ssim-latent_style_hpo-nce,35,completed,196.610,-2.33762725,1.80427047,0.39666432,211.55805594,49.84068039,69.03875336,633.12040382,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0035,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0035\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0035\config.trial.json,
2026-02-20 01:04:35,ssim-latent_style_hpo-nce,36,completed,196.784,-2.72719502,1.89738131,0.36701863,186.02525274,46.45651209,66.27039351,732.45623132,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0036,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0036\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0036\config.trial.json,
2026-02-20 01:07:52,ssim-latent_style_hpo-nce,37,completed,196.673,-2.64931407,1.61187445,0.34625604,222.74260519,42.72366781,63.81104481,508.73213073,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0037,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0037\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0037\config.trial.json,
2026-02-20 01:11:09,ssim-latent_style_hpo-nce,38,completed,196.774,-3.33255749,2.08294478,0.32503873,246.38338856,48.83009995,84.27165741,565.24854738,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0038,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0038\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0038\config.trial.json,
2026-02-20 01:14:26,ssim-latent_style_hpo-nce,39,completed,196.737,-2.58303109,1.86774078,0.37847097,190.91759345,54.86767770,52.60376053,679.90321560,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0039,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0039\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0039\config.trial.json,
2026-02-20 01:17:42,ssim-latent_style_hpo-nce,40,completed,196.699,-2.29993390,1.76631811,0.39663842,210.96117105,58.48024319,96.31993690,622.46130810,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0040,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0040\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0040\config.trial.json,
2026-02-20 01:20:59,ssim-latent_style_hpo-nce,41,completed,196.547,-2.88130751,1.83189947,0.34505920,171.77785392,59.08957004,102.25475899,498.96177896,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0041,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0041\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0041\config.trial.json,
2026-02-20 01:24:17,ssim-latent_style_hpo-nce,42,completed,198.073,-2.91427199,1.78552280,0.33712508,228.04425073,37.57571634,160.02171466,703.99261153,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0042,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0042\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0042\config.trial.json,
2026-02-20 01:27:34,ssim-latent_style_hpo-nce,43,completed,196.552,-3.13787120,1.88896404,0.32510928,140.51004585,42.77758148,107.64976771,421.27080300,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0043,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0043\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0043\config.trial.json,
2026-02-20 01:30:51,ssim-latent_style_hpo-nce,44,completed,196.954,-2.26982399,1.78868077,0.40188568,210.85638803,47.55441255,93.29298067,599.03136977,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0044,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0044\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0044\config.trial.json,
2026-02-20 01:34:08,ssim-latent_style_hpo-nce,45,completed,196.846,-2.63371539,2.00147318,0.38677578,113.96362862,56.30815227,94.40516898,541.63180275,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0045,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0045\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0045\config.trial.json,
2026-02-20 01:37:24,ssim-latent_style_hpo-nce,46,completed,196.441,-2.33290554,1.82231424,0.39894087,205.31877521,47.70634003,113.42702946,602.57560613,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0046,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0046\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0046\config.trial.json,
2026-02-20 01:40:41,ssim-latent_style_hpo-nce,47,completed,196.847,-2.45127484,1.60151636,0.36502415,231.17081069,43.20991708,82.70969454,760.50329695,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0047,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0047\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0047\config.trial.json,
2026-02-20 01:43:58,ssim-latent_style_hpo-nce,48,completed,196.644,-2.86575926,1.76776733,0.34020081,265.83770381,24.63567921,117.63278327,690.83185339,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0048,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0048\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0048\config.trial.json,
2026-02-20 01:47:15,ssim-latent_style_hpo-nce,49,completed,196.811,-2.86736818,2.06902621,0.37016580,192.81020429,53.16126668,128.92457786,621.19810834,50,1,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0049,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0049\train.log,I:\Github\Latent_Style\Cycle-NCE\ssim-optun-nce\trial_0049\config.trial.json,
